Temp0,Temp1,Temp2,Humi0,Humi1,Humi2,Snow
0.22667257035715582,0.22667257035715582,0.5179130718475542,0.023797174796263528,-0.19678670491876077,-0.34384262472877697,No
1.100394074828351,1.3916345763187492,1.5372548270639486,-0.8585383440638337,-1.2997061034938824,-1.6673459030189228,No
0.372292821102355,0.5179130718475542,0.6635333225927534,0.31790901441629593,0.023797174796263528,-0.19678670491876077,No
1.24601432557355,1.100394074828351,1.100394074828351,0.39143697432130403,0.46496493422631213,0.46496493422631213,No
-0.35580843262364087,-0.5014286833688401,-0.5014286833688401,0.46496493422631213,0.6120208540363283,0.6855488139413365,No
-0.9382894356044374,-0.7926691848592383,-0.7926691848592383,-1.152650183683866,-1.2997061034938824,-1.4467620233038985,No
-0.21018818187844168,-0.21018818187844168,-0.35580843262364087,-1.8879297827339472,-1.5938179431139148,-1.2997061034938824,No
2.265356080789944,2.1197358300447453,1.8284953285543468,-2.623209381784028,-1.8879297827339472,-1.152650183683866,No
1.3916345763187492,1.5372548270639486,1.6828750778091477,0.023797174796263528,-0.49089854453879317,-1.00559426387385,No
1.6828750778091477,1.6828750778091477,1.8284953285543468,0.6120208540363283,0.31790901441629593,0.023797174796263528,No
0.8091535733379526,0.9547738240831518,1.100394074828351,-1.5202899832089065,-1.5202899832089065,-1.4467620233038985,No
0.08105231961195665,0.22667257035715582,0.372292821102355,-2.476153461974012,-2.623209381784028,-2.770265301594044,No
0.22667257035715582,0.08105231961195665,-0.06456793113324252,-0.34384262472877697,-0.34384262472877697,-0.27031466482376887,No
0.6635333225927534,0.372292821102355,0.22667257035715582,0.24438105451128783,0.24438105451128783,0.31790901441629593,No
0.372292821102355,0.22667257035715582,0.22667257035715582,0.39143697432130403,0.46496493422631213,0.46496493422631213,No
0.8091535733379526,0.8091535733379526,0.6635333225927534,0.5384928941313203,0.5384928941313203,0.5384928941313203,No
-1.0839096863496367,-0.9382894356044374,-0.7926691848592383,-1.8879297827339472,-2.329097542163996,-2.6967373416890363,No
1.974115579299546,1.974115579299546,2.1197358300447453,-1.7408738629239309,-1.814401822828939,-1.8879297827339472,No
1.974115579299546,1.8284953285543468,1.8284953285543468,-0.27031466482376887,0.24438105451128783,0.6855488139413365,No
0.9547738240831518,0.8091535733379526,0.8091535733379526,0.17085309460627973,0.46496493422631213,0.7590767738463445,No
2.8478370837707407,2.7022168330255414,2.7022168330255414,-2.8437932614990524,-2.770265301594044,-2.770265301594044,No
2.5565965822803425,2.410976331535143,2.410976331535143,0.023797174796263528,0.17085309460627973,0.31790901441629593,No
0.08105231961195665,-0.06456793113324252,-0.21018818187844168,-0.7114824242538175,-0.7114824242538175,-0.7850103841588256,No
0.08105231961195665,0.22667257035715582,0.22667257035715582,0.5384928941313203,0.46496493422631213,0.39143697432130403,No
1.100394074828351,1.100394074828351,0.9547738240831518,0.5384928941313203,0.6120208540363283,0.7590767738463445,No
1.6828750778091477,1.5372548270639486,1.5372548270639486,0.31790901441629593,0.24438105451128783,0.17085309460627973,No
1.5372548270639486,1.3916345763187492,1.24601432557355,0.46496493422631213,0.46496493422631213,0.46496493422631213,No
-0.06456793113324252,-0.06456793113324252,-0.21018818187844168,-0.12325874501375267,-0.27031466482376887,-0.41737058463378507,No
1.3916345763187492,1.5372548270639486,1.5372548270639486,-1.6673459030189228,-1.5938179431139148,-1.5202899832089065,No
2.265356080789944,2.265356080789944,2.410976331535143,-2.9908491813090685,-3.137905101119085,-2.8437932614990524,No
-0.5014286833688401,-0.6470489341140392,-0.7926691848592383,-0.9320663039688418,-0.7850103841588256,-0.9320663039688418,No
1.5372548270639486,1.6828750778091477,1.8284953285543468,-1.8879297827339472,-2.329097542163996,-2.4026255020690037,No
0.8091535733379526,0.8091535733379526,0.8091535733379526,-0.12325874501375267,0.023797174796263528,0.17085309460627973,No
0.372292821102355,0.372292821102355,0.372292821102355,0.6855488139413365,0.8326047337513527,0.7590767738463445,No
1.6828750778091477,1.5372548270639486,1.3916345763187492,-2.1085136624489715,-1.6673459030189228,-1.2997061034938824,No
1.8284953285543468,1.974115579299546,2.1197358300447453,-1.814401822828939,-2.54968142187902,-2.476153461974012,No
2.5565965822803425,2.5565965822803425,2.5565965822803425,-3.873184700169166,-3.873184700169166,-3.7996567402641577,No
0.08105231961195665,-0.06456793113324252,-0.06456793113324252,0.9796606535613689,0.9796606535613689,0.9061326936563607,No
0.8091535733379526,0.6635333225927534,0.6635333225927534,0.5384928941313203,0.6120208540363283,0.7590767738463445,No
0.9547738240831518,0.8091535733379526,0.8091535733379526,0.8326047337513527,0.8326047337513527,0.8326047337513527,No
0.08105231961195665,0.22667257035715582,0.5179130718475542,-1.152650183683866,-1.5202899832089065,-1.6673459030189228,No
0.372292821102355,0.372292821102355,0.372292821102355,-0.41737058463378507,-0.5644265044438013,-0.7114824242538175,No
-2.103251441566031,-1.9576311908208317,-1.9576311908208317,-1.2997061034938824,-1.4467620233038985,-1.5202899832089065,No
0.8091535733379526,1.100394074828351,1.3916345763187492,-1.9614577426389552,-2.329097542163996,-2.770265301594044,No
1.974115579299546,1.974115579299546,2.1197358300447453,-0.9320663039688418,-1.5202899832089065,-1.8879297827339472,No
-0.06456793113324252,-0.06456793113324252,-0.06456793113324252,0.31790901441629593,0.24438105451128783,0.17085309460627973,No
-1.2295299370948358,-1.375150187840035,-1.375150187840035,-0.19678670491876077,-0.27031466482376887,-0.34384262472877697,No
0.08105231961195665,0.08105231961195665,0.08105231961195665,0.6855488139413365,0.6855488139413365,0.5384928941313203,No
0.22667257035715582,0.08105231961195665,0.22667257035715582,-0.34384262472877697,-0.27031466482376887,-0.19678670491876077,No
-0.06456793113324252,0.08105231961195665,0.372292821102355,0.6120208540363283,0.5384928941313203,0.17085309460627973,No
0.9547738240831518,0.8091535733379526,0.6635333225927534,-0.49089854453879317,-0.19678670491876077,-0.12325874501375267,No
-0.7926691848592383,-0.7926691848592383,-0.7926691848592383,-1.152650183683866,-1.2261781435888741,-1.2997061034938824,No
